DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,WEATHER,IS_HOLIDAY,IS_PEAK_HOUR,IS_WEEKEND,SEASON
2024-03-01 00:00:00,40.9268188476563,29.3499755859375,sxkbgf,8.0,153.0,71.0,295.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0586547851563,28.6798095703125,sxk3sd,,97.0,79.0,,Rainy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.0696411132813,28.8665771484375,sxk98u,7.0,145.0,76.0,109.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.0861206054688,29.2840576171875,,58.0,137.0,93.0,,Sunny,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.0311889648438,29.0423583984375,sxk9kv,16.0,123.0,70.0,100.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.2234497070313,28.9984130859375,sxkdeb,45.0,132.0,90.0,,Sunny,1.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.1410522460938,28.9544677734375,sxkd4c,37.0,68.0,51.0,4.0,Cloudy,0.0,,1.0,
2024-05-01 00:00:00,41.1520385742188,29.2730712890625,sxkf45,65.0,,92.0,95.0,Snowy,0.0,,1.0,Winter
2024-10-01 00:00:00,41.0256958007813,29.1412353515625,sxk9rh,60.0,430.0,27.0,13.0,Snowy,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.1190795898438,29.0203857421875,sxk9um,11.0,112.0,65.0,72.0,Cloudy,0.0,0.0,1.0,Winter
2024-10-01 01:00:00,41.0751342773438,28.1304931640625,sxk18j,37.0,109.0,,18.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 01:00:00,41.0586547851563,,,14.0,,35.0,11.0,Snowy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.0971069335938,28.3502197265625,sxk1v1,57.0,169.0,93.0,40.0,Rainy,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.2564086914063,28.6907958984375,sxk6sy,57.0,120.0,,54.0,,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.1355590820313,28.9215087890625,sxkd40,35.0,104.0,71.0,150.0,Cloudy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,40.9432983398438,29.3280029296875,sxkbgm,64.0,143.0,98.0,30.0,Cloudy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.2014770507813,28.4600830078125,sxk4rs,67.0,138.0,94.0,6.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,40.9652709960938,29.3170166015625,sxkc51,36.0,142.0,87.0,38.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0806274414063,28.8665771484375,sxk98y,,98.0,63.0,36.0,Snowy,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,40.9213256835938,29.1412353515625,,5.0,,36.0,25.0,Cloudy,0.0,0.0,,Winter
2024-09-01 02:00:00,41.0641479492188,28.9654541015625,sxk9e5,5.0,112.0,70.0,101.0,Sunny,0.0,0.0,1.0,
2024-01-01 01:00:00,40.9927368164063,29.1522216796875,sxk9pq,4.0,157.0,51.0,266.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.0092163085938,29.1192626953125,sxk9q9,7.0,172.0,82.0,219.0,Rainy,0.0,0.0,1.0,Winter
2024-05-01 01:00:00,41.0916137695313,28.8885498046875,sxk9c2,4.0,,60.0,178.0,Snowy,0.0,,1.0,Winter
2024-04-01 00:00:00,41.0147094726563,29.1741943359375,sxk9rf,2.0,,30.0,53.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.1190795898438,28.6248779296875,sxk3gm,110.0,100.0,58.0,26.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.1795043945313,28.9874267578125,sxkd78,13.0,30.0,,2.0,Sunny,0.0,,1.0,Winter
2024-09-01 01:00:00,40.9817504882813,28.8226318359375,sxk3pu,20.0,99.0,59.0,16.0,Sunny,0.0,,1.0,Winter
2024-04-01 02:00:00,41.1026000976563,28.9544677734375,sxk9ff,37.0,110.0,68.0,,Rainy,,0.0,1.0,Winter
2024-07-01 02:00:00,40.9872436523438,29.0972900390625,sxk9nj,9.0,53.0,33.0,8.0,,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.0641479492188,,sxk987,12.0,129.0,75.0,104.0,Cloudy,1.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.1685180664063,29.0093994140625,sxkdhn,30.0,58.0,,,Sunny,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,41.0256958007813,29.0093994140625,sxk9kh,3.0,45.0,27.0,8.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,,,sxk9jn,6.0,106.0,56.0,86.0,Cloudy,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,,29.0313720703125,sxk9ue,4.0,77.0,36.0,45.0,Snowy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.0806274414063,28.0645751953125,sx7cww,68.0,119.0,95.0,10.0,,0.0,0.0,1.0,
2024-01-01 00:00:00,41.0751342773438,28.1634521484375,sxk18v,13.0,133.0,77.0,,Rainy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.0696411132813,28.8116455078125,sxk3xs,16.0,177.0,84.0,139.0,Snowy,0.0,0.0,,Winter
2024-09-01 02:00:00,41.0806274414063,29.0533447265625,sxk9tn,9.0,52.0,31.0,3.0,Rainy,1.0,0.0,1.0,Winter
2024-07-01 02:00:00,,29.1961669921875,sxkc0k,8.0,146.0,62.0,54.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,40.9927368164063,28.8116455078125,sxk3pw,11.0,135.0,72.0,87.0,Cloudy,,0.0,1.0,Winter
2024-09-01 02:00:00,41.0366821289063,28.8555908203125,sxk92w,8.0,50.0,24.0,25.0,Cloudy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.0531616210938,28.8116455078125,sxk3x9,,147.0,81.0,157.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.0476684570313,,sxk3x0,7.0,91.0,47.0,43.0,Sunny,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.1245727539063,29.3280029296875,sxkcgq,102.0,130.0,116.0,1.0,Rainy,0.0,,1.0,
2024-08-01 02:00:00,41.0366821289063,29.0643310546875,sxk9mq,,43.0,25.0,10.0,Snowy,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,40.8663940429688,,sxkbkz,46.0,163.0,87.0,97.0,Snowy,0.0,0.0,,Winter
2024-12-01 01:00:00,41.2124633789063,29.0313720703125,,22.0,,48.0,,Snowy,1.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.0971069335938,29.2840576171875,,54.0,146.0,88.0,42.0,Rainy,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,,29.1741943359375,sxkdrg,470.0,1650.0,,96.0,,0.0,0.0,1.0,
2024-07-01 01:00:00,41.1959838867188,29.1302490234375,sxkdqg,85.0,105.0,97.0,2.0,Sunny,,0.0,1.0,Winter
2024-02-01 00:00:00,41.0861206054688,28.6248779296875,sxk3er,17.0,,48.0,107.0,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0037231445313,29.2950439453125,sxkc68,55.0,122.0,99.0,18.0,Rainy,0.0,,1.0,Winter
2024-10-01 01:00:00,41.1959838867188,29.1302490234375,sxkdqg,85.0,105.0,97.0,2.0,Sunny,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,40.8609008789063,29.3719482421875,sxkbkq,105.0,105.0,105.0,1.0,Cloudy,1.0,,1.0,Winter
2024-05-01 00:00:00,40.9982299804688,28.6798095703125,sxk3hx,36.0,107.0,67.0,118.0,Snowy,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.0586547851563,28.8885498046875,sxk996,8.0,123.0,71.0,68.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.1135864257813,28.9874267578125,sxk9gs,,90.0,49.0,44.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.1904907226563,28.6358642578125,sxk67d,7.0,102.0,52.0,,,0.0,0.0,1.0,
2024-09-01 01:00:00,41.0037231445313,28.8226318359375,sxk3rb,6.0,69.0,28.0,19.0,Snowy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,40.8663940429688,29.3939208984375,sxkbkz,40.0,,84.0,199.0,Sunny,1.0,0.0,1.0,
2024-11-01 02:00:00,41.0421752929688,29.1082763671875,sxk9qr,,,31.0,8.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,40.8663940429688,29.3499755859375,sxkb7z,29.0,68.0,,7.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.1410522460938,28.4710693359375,sxk4pc,50.0,69.0,62.0,2.0,Snowy,,0.0,1.0,Winter
2024-10-01 00:00:00,40.9817504882813,28.8336181640625,sxk90h,7.0,96.0,69.0,26.0,Snowy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0971069335938,28.9874267578125,sxk9g9,6.0,79.0,32.0,20.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.0806274414063,28.9544677734375,sxk9dy,8.0,,,91.0,Snowy,,0.0,1.0,Winter
2024-08-01 01:00:00,41.1026000976563,28.8446044921875,,62.0,69.0,,2.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.1959838867188,28.0755615234375,sx7fqg,,137.0,83.0,21.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,40.9762573242188,28.8775634765625,sxk915,6.0,92.0,51.0,52.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.0421752929688,29.0313720703125,sxk9kx,2.0,80.0,50.0,134.0,,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.1190795898438,28.6248779296875,sxk3gm,,102.0,58.0,94.0,Cloudy,0.0,,1.0,Winter
2024-04-01 01:00:00,41.1685180664063,28.4051513671875,sxk4nq,,97.0,69.0,2.0,,0.0,0.0,,Winter
2024-03-01 00:00:00,40.9927368164063,28.8995361328125,sxk91w,1.0,55.0,22.0,56.0,Rainy,1.0,0.0,1.0,Winter
2024-02-01 01:00:00,40.9927368164063,28.7896728515625,sxk3pn,7.0,121.0,55.0,158.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,41.0641479492188,29.0093994140625,sxk9s5,6.0,111.0,52.0,139.0,Rainy,0.0,,1.0,Winter
2024-07-01 02:00:00,41.2124633789063,28.5919189453125,sxk66w,70.0,126.0,87.0,21.0,Sunny,0.0,0.0,1.0,
2024-03-01 00:00:00,41.0971069335938,28.8995361328125,sxk9c9,2.0,50.0,23.0,44.0,,1.0,0.0,1.0,Winter
2024-11-01 01:00:00,41.0806274414063,28.2293701171875,sxk1dq,37.0,111.0,71.0,29.0,Sunny,0.0,0.0,,Winter
2024-02-01 00:00:00,41.2454223632813,28.7017822265625,sxk6th,45.0,140.0,89.0,100.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.0641479492188,,sxk397,51.0,143.0,81.0,19.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,40.8554077148438,29.2950439453125,sxkb6t,3.0,139.0,55.0,131.0,Rainy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.1190795898438,29.0203857421875,sxk9um,11.0,112.0,65.0,72.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.0311889648438,,sxk93t,2.0,87.0,39.0,71.0,Snowy,,0.0,1.0,Winter
2024-03-01 02:00:00,41.1904907226563,28.0975341796875,sx7fr6,61.0,139.0,91.0,19.0,Sunny,,0.0,1.0,Winter
2024-05-01 00:00:00,41.1904907226563,29.0423583984375,,14.0,55.0,32.0,13.0,Sunny,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,41.0037231445313,29.0643310546875,sxk9m2,7.0,153.0,57.0,158.0,Rainy,,0.0,1.0,Winter
2024-02-01 01:00:00,41.0202026367188,29.0313720703125,sxk9ke,,80.0,36.0,,,0.0,0.0,1.0,
2024-05-01 02:00:00,41.0641479492188,29.0863037109375,sxk9tg,81.0,71.0,39.0,7.0,Sunny,0.0,0.0,,Winter
2024-12-01 02:00:00,41.0751342773438,28.1304931640625,sxk18j,,,79.0,18.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,41.1410522460938,28.9544677734375,sxkd4c,,79.0,54.0,8.0,Snowy,,0.0,1.0,
2024-01-01 01:00:00,41.1410522460938,28.9324951171875,sxkd43,39.0,50.0,44.0,4.0,,0.0,0.0,1.0,
2024-03-01 00:00:00,41.0861206054688,28.1414794921875,sxk18r,70.0,152.0,124.0,8.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,40.9927368164063,29.1851806640625,sxkc0n,,,90.0,128.0,Sunny,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.0421752929688,29.0533447265625,,9.0,47.0,27.0,3.0,Snowy,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,,29.2401123046875,sxkb97,,147.0,63.0,162.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.2014770507813,28.5699462890625,sxk66h,23.0,157.0,86.0,24.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,40.8334350585938,29.3389892578125,sxkb79,47.0,144.0,,167.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.1355590820313,29.0643310546875,sxkdj2,7.0,66.0,35.0,11.0,Cloudy,,0.0,1.0,Winter
2024-04-01 02:00:00,41.0311889648438,28.9105224609375,sxk93v,11.0,,29.0,13.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.2399291992188,28.8006591796875,sxk6x7,44.0,146.0,91.0,81.0,Cloudy,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,40.9707641601563,29.1412353515625,sxk9p4,7.0,,29.0,17.0,Rainy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.1740112304688,28.4271240234375,sxk4nz,58.0,123.0,,10.0,Sunny,0.0,0.0,,Winter
2024-01-01 00:00:00,,29.4268798828125,sxkbm9,11.0,152.0,96.0,147.0,Cloudy,1.0,0.0,1.0,
2024-03-01 00:00:00,41.1300659179688,28.8226318359375,sxk3zz,16.0,88.0,60.0,54.0,Snowy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.1959838867188,29.1961669921875,sxkf27,78.0,78.0,78.0,1.0,Snowy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,,29.5806884765625,sxm41h,110.0,100.0,,2.0,,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,,29.0203857421875,sxk9k3,,97.0,50.0,36.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,40.9817504882813,29.3389892578125,sxkc5s,48.0,117.0,84.0,15.0,Snowy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.0311889648438,28.8336181640625,sxk92j,2.0,57.0,,84.0,Cloudy,1.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.0641479492188,28.6578369140625,sxk3s5,9.0,150.0,78.0,34.0,Snowy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,41.1795043945313,28.4600830078125,sxk4r8,94.0,,116.0,4.0,Sunny,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.0256958007813,,sxk96k,4.0,113.0,54.0,119.0,Snowy,,0.0,1.0,Winter
2024-10-01 01:00:00,40.9652709960938,29.2730712890625,sxkc41,,156.0,75.0,200.0,,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,41.0916137695313,29.0423583984375,sxk9ub,7.0,141.0,76.0,178.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,40.9762573242188,28.6798095703125,sxk3he,7.0,,,3.0,Sunny,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,40.8828735351563,29.3719482421875,,47.0,154.0,99.0,96.0,Sunny,,0.0,1.0,Winter
2024-12-01 00:00:00,41.0641479492188,29.0533447265625,sxk9t5,7.0,66.0,32.0,12.0,Cloudy,0.0,0.0,,Winter
2024-12-01 01:00:00,41.0092163085938,29.1961669921875,sxkc23,4.0,69.0,35.0,25.0,Snowy,0.0,0.0,1.0,
2024-09-01 01:00:00,41.0476684570313,,sxk9s0,1.0,96.0,26.0,59.0,Snowy,0.0,,1.0,Winter
2024-03-01 00:00:00,41.2728881835938,28.6578369140625,sxk6u1,52.0,110.0,83.0,7.0,Rainy,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.2069702148438,28.7786865234375,,30.0,58.0,41.0,3.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.2619018554688,,sxk6sz,102.0,92.0,,37.0,Rainy,0.0,0.0,1.0,Winter
2024-10-01 01:00:00,41.1795043945313,28.5589599609375,sxk63b,50.0,136.0,95.0,27.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,,29.1412353515625,sxk9r4,,64.0,36.0,20.0,Cloudy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,40.8828735351563,29.2071533203125,sxkb8d,4.0,94.0,,67.0,Snowy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.1355590820313,28.6248779296875,sxk652,127.0,117.0,73.0,,Snowy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0861206054688,29.3719482421875,sxkcsr,78.0,,84.0,3.0,Snowy,1.0,0.0,1.0,Winter
2024-12-01 02:00:00,41.0476684570313,29.1192626953125,sxk9w8,45.0,189.0,,,Rainy,,,,Winter
2024-02-01 02:00:00,,,sxk960,11.0,86.0,,15.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.2454223632813,28.7786865234375,sxk6wu,,140.0,91.0,72.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,,28.7347412109375,sxk6tu,,172.0,89.0,154.0,Snowy,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,40.9158325195313,29.3060302734375,sxkbfb,,73.0,,59.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0366821289063,29.1412353515625,sxk9rn,44.0,109.0,73.0,47.0,Cloudy,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.0421752929688,29.0643310546875,sxk9mr,9.0,41.0,25.0,3.0,Sunny,0.0,0.0,1.0,
2024-03-01 00:00:00,40.9652709960938,,,4.0,,39.0,37.0,Snowy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.0806274414063,28.0645751953125,sx7cww,68.0,119.0,95.0,10.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.2454223632813,28.5699462890625,,28.0,67.0,47.0,2.0,Cloudy,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.2289428710938,28.8336181640625,sxkd81,50.0,139.0,90.0,65.0,,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.0311889648438,29.0863037109375,,1.0,113.0,45.0,41.0,Rainy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.1135864257813,28.1744384765625,sxk1ch,55.0,128.0,95.0,7.0,Rainy,,0.0,1.0,
2024-08-01 01:00:00,41.3003540039063,28.0096435546875,sx7fvq,72.0,86.0,78.0,4.0,Sunny,0.0,0.0,,Winter
2024-05-01 00:00:00,,28.9324951171875,sxk963,3.0,45.0,,37.0,Sunny,1.0,0.0,,
2024-11-01 00:00:00,,29.3170166015625,sxkb75,59.0,121.0,,16.0,Rainy,,0.0,1.0,Winter
2024-04-01 00:00:00,,28.8336181640625,sxk920,4.0,44.0,18.0,66.0,Rainy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.1575317382813,29.0203857421875,sxkdhk,15.0,,52.0,14.0,,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,40.8609008789063,29.3829345703125,sxkbkw,148.0,138.0,81.0,174.0,Cloudy,1.0,,1.0,Winter
2024-05-01 01:00:00,,,,35.0,41.0,38.0,4.0,Cloudy,0.0,,,
2024-09-01 00:00:00,41.1685180664063,28.9105224609375,sxkd1y,25.0,71.0,49.0,,Cloudy,0.0,0.0,,Winter
2024-06-01 01:00:00,41.1245727539063,,sxk1cq,69.0,,75.0,1.0,Snowy,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,40.9213256835938,29.3060302734375,sxkbfc,35.0,98.0,70.0,21.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.1685180664063,28.4051513671875,sxk4nq,94.0,99.0,96.0,1.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.2509155273438,28.6798095703125,sxk6st,,119.0,72.0,19.0,Rainy,1.0,0.0,1.0,Winter
2024-01-01 00:00:00,41.0861206054688,28.7786865234375,sxk3wz,23.0,,73.0,27.0,Cloudy,0.0,0.0,1.0,
2024-06-01 02:00:00,41.0202026367188,29.1522216796875,sxk9r7,12.0,51.0,,,Sunny,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.0916137695313,28.9215087890625,sxk9f0,3.0,160.0,,125.0,Snowy,0.0,,1.0,Winter
2024-04-01 01:00:00,,28.8775634765625,sxk9c0,106.0,96.0,37.0,,Rainy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.0916137695313,29.0203857421875,sxk9u2,12.0,135.0,78.0,153.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,40.8828735351563,29.1961669921875,sxkb86,7.0,103.0,55.0,43.0,Snowy,0.0,0.0,1.0,
2024-03-01 00:00:00,40.8554077148438,29.2840576171875,sxkb6m,,125.0,65.0,251.0,Cloudy,,0.0,1.0,Winter
2024-10-01 01:00:00,,28.0755615234375,sx7fqz,51.0,96.0,69.0,3.0,,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.1575317382813,28.4710693359375,sxk4pu,89.0,89.0,89.0,1.0,Snowy,0.0,,,Winter
2024-02-01 02:00:00,40.9432983398438,29.1082763671875,sxk8ym,9.0,83.0,48.0,43.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,41.1410522460938,29.0313720703125,sxkdh9,4.0,,49.0,71.0,Rainy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.1795043945313,28.4490966796875,sxk4r2,73.0,73.0,73.0,1.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.1685180664063,28.9984130859375,sxkd5y,78.0,68.0,36.0,3.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.0366821289063,28.8336181640625,sxk92n,5.0,65.0,24.0,63.0,,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.0421752929688,28.7896728515625,sxk3rp,,75.0,42.0,21.0,Snowy,0.0,,,Winter
2024-04-01 01:00:00,41.1135864257813,,sxkcfk,59.0,101.0,90.0,8.0,Rainy,0.0,,1.0,Winter
2024-03-01 02:00:00,40.9817504882813,29.1851806640625,sxkc0h,15.0,57.0,35.0,8.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.0476684570313,28.0426025390625,sx7cw0,12.0,117.0,65.0,14.0,Snowy,1.0,0.0,1.0,Winter
2024-05-01 01:00:00,41.0696411132813,29.0643310546875,,18.0,55.0,37.0,4.0,Cloudy,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.0476684570313,28.7457275390625,sxk3w0,18.0,,39.0,4.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,40.9762573242188,,sxkc1e,11.0,157.0,92.0,228.0,,0.0,0.0,,Winter
2024-01-01 02:00:00,41.1245727539063,28.2403564453125,sxk1fw,68.0,127.0,89.0,23.0,,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.1245727539063,28.5040283203125,sxk3bw,168.0,158.0,95.0,18.0,Cloudy,,0.0,1.0,Winter
2024-05-01 01:00:00,40.9762573242188,29.2401123046875,sxkc17,7.0,,74.0,213.0,Snowy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.0586547851563,28.0755615234375,sx7cwf,53.0,130.0,86.0,18.0,,0.0,,,Winter
2024-07-01 02:00:00,40.9872436523438,29.2291259765625,sxkc1j,4.0,80.0,35.0,,Sunny,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.0641479492188,29.0203857421875,sxk9s7,7.0,104.0,49.0,,Snowy,0.0,0.0,,
2024-12-01 00:00:00,41.0531616210938,,sxk9s1,4.0,90.0,38.0,111.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.0092163085938,,sxk9mc,6.0,143.0,61.0,53.0,Cloudy,0.0,0.0,1.0,
2024-03-01 00:00:00,,,sxk9v6,17.0,,36.0,4.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.2783813476563,28.6248779296875,sxk6g6,83.0,96.0,87.0,,Rainy,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,40.9432983398438,,sxkbgv,157.0,147.0,72.0,27.0,Cloudy,0.0,0.0,1.0,
2024-03-01 00:00:00,41.1080932617188,,sxk3be,156.0,146.0,80.0,26.0,Cloudy,0.0,0.0,1.0,
2024-12-01 00:00:00,,29.0972900390625,sxk9wj,52.0,145.0,89.0,263.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0531616210938,28.9434814453125,sxk9d9,10.0,99.0,55.0,52.0,Cloudy,0.0,,1.0,Winter
2024-04-01 01:00:00,41.0641479492188,28.3941650390625,sxk1w5,72.0,,97.0,,Sunny,0.0,,1.0,Winter
2024-11-01 00:00:00,41.0476684570313,28.7896728515625,sxk3x0,3.0,105.0,,61.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,41.3388061523438,27.9656982421875,sx7ghm,630.0,890.0,72.0,4.0,Cloudy,1.0,0.0,1.0,Winter
2024-10-01 01:00:00,,,sx7fw9,57.0,109.0,75.0,5.0,Rainy,0.0,0.0,,Winter
2024-09-01 00:00:00,40.9487915039063,29.3939208984375,sxkbuy,45.0,87.0,62.0,8.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0147094726563,27.9876708984375,sx7ckf,57.0,115.0,73.0,11.0,Snowy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.2509155273438,28.5809326171875,sxk6dm,88.0,97.0,92.0,3.0,Cloudy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.2069702148438,28.0755615234375,sx7fqv,26.0,94.0,61.0,11.0,Cloudy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0531616210938,28.8336181640625,,8.0,73.0,30.0,12.0,,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.2344360351563,28.8775634765625,sxkd94,70.0,132.0,91.0,89.0,Rainy,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.0806274414063,28.2293701171875,sxk1dq,19.0,137.0,67.0,58.0,Rainy,,0.0,1.0,Winter
2024-02-01 00:00:00,40.9762573242188,28.8006591796875,sxk3p7,12.0,79.0,46.0,22.0,Rainy,0.0,,1.0,Winter
2024-08-01 00:00:00,41.0916137695313,28.0096435546875,sx7cv2,16.0,118.0,84.0,16.0,Snowy,1.0,0.0,1.0,Winter
2024-10-01 01:00:00,41.0147094726563,28.7786865234375,,6.0,68.0,31.0,25.0,Cloudy,,0.0,1.0,Winter
2024-01-01 00:00:00,40.9103393554688,29.1961669921875,sxkb8r,1.0,137.0,53.0,281.0,Rainy,0.0,0.0,,Winter
